Date,Room Type,Arrangement,Average Room Rate,Occupancy Rate,Rooms Sold,Rooms Excluded,Rooms Maintenance,Room Inventory,Available Inventory,Is_Holiday,Is_Weekend,Is_Event,Is_Fasting,Is_SchoolHoliday
2024-06-13,Suite,RB,1166671.0,0.8777777777777778,79,1,3,94,90,False,False,False,False,False
2024-06-14,Deluxe,RB,873375.8227272728,0.7727272727272727,68,2,4,94,88,False,False,False,False,False
2024-06-14,Deluxe,RO,760023.7666666666,0.7727272727272727,68,2,4,94,88,False,False,False,False,False
2024-06-14,Executive Suite,RB,1881263.4455128205,0.7727272727272727,68,2,4,94,88,False,False,False,False,False
2024-06-14,Suite,RB,1661114.0,0.7727272727272727,68,2,4,94,88,False,False,False,False,False
2024-06-15,Deluxe,RB,876263.9103773584,0.8636363636363636,76,2,4,94,88,False,True,False,False,False
2024-06-15,Deluxe,RO,755456.8260869565,0.8636363636363636,76,2,4,94,88,False,True,False,False,False
2024-06-15,Executive Suite,RB,1878586.7948717948,0.8636363636363636,76,2,4,94,88,False,True,False,False,False
2024-06-15,Suite,RB,1661114.0,0.8636363636363636,76,2,4,94,88,False,True,False,False,False
2024-06-16,Deluxe,RB,893304.4727564103,0.8222222222222222,74,2,2,94,90,False,True,False,False,False
2024-06-16,Deluxe,RO,750475.0,0.8222222222222222,74,2,2,94,90,False,True,False,False,False
2024-06-16,Executive Suite,RB,1972234.1737891738,0.8222222222222222,74,2,2,94,90,False,True,False,False,False
2024-06-16,Suite,RB,1166671.0,0.8222222222222222,74,2,2,94,90,False,True,False,False,False
2024-06-17,Deluxe,RB,836743.3162878788,0.7415730337078652,66,3,2,94,89,True,False,False,False,False
2024-06-17,Deluxe,RO,689495.3157894737,0.7415730337078652,66,3,2,94,89,True,False,False,False,False
2024-06-17,Executive Suite,RB,1936688.4455128205,0.7415730337078652,66,3,2,94,89,True,False,False,False,False
2024-06-17,Suite,RB,1166671.0,0.7415730337078652,66,3,2,94,89,True,False,False,False,False
2024-06-18,Deluxe,RB,748729.5338541666,0.5056179775280899,45,2,3,94,89,False,False,False,False,False
2024-06-18,Deluxe,RO,653746.6666666666,0.5056179775280899,45,2,3,94,89,False,False,False,False,False
2024-06-18,Executive Suite,RB,1819354.846153846,0.5056179775280899,45,2,3,94,89,False,False,False,False,False
2024-06-18,Suite,RB,1166671.0,0.5056179775280899,45,2,3,94,89,False,False,False,False,False
2024-06-19,Deluxe,RB,756867.5018939393,0.6931818181818182,61,2,4,94,88,False,False,False,False,False
2024-06-19,Deluxe,RO,724289.53125,0.6931818181818182,61,2,4,94,88,False,False,False,False,False
2024-06-19,Executive Suite,RB,1774193.5576923077,0.6931818181818182,61,2,4,94,88,False,False,False,False,False
2024-06-19,Suite,RB,1166671.0,0.6931818181818182,61,2,4,94,88,False,False,False,False,False
2024-06-20,Deluxe,RB,768569.3532608695,0.7840909090909091,69,2,4,94,88,False,False,False,False,False
2024-06-20,Deluxe,RO,794159.246031746,0.7840909090909091,69,2,4,94,88,False,False,False,False,False
2024-06-20,Executive Suite,RB,1774193.5576923077,0.7840909090909091,69,2,4,94,88,False,False,False,False,False
2024-06-20,Suite,RB,1166671.0,0.7840909090909091,69,2,4,94,88,False,False,False,False,False
2024-06-21,Deluxe,RB,874934.9861111111,0.8295454545454546,73,2,4,94,88,False,False,False,False,False
2024-06-21,Deluxe,RO,741462.6031746032,0.8295454545454546,73,2,4,94,88,False,False,False,False,False
2024-06-21,Executive Suite,RB,1930524.89010989,0.8295454545454546,73,2,4,94,88,False,False,False,False,False
2024-06-21,Suite,RB,1166671.0,0.8295454545454546,73,2,4,94,88,False,False,False,False,False
2024-06-22,Deluxe,RB,851934.2670940171,0.7528089887640449,67,2,3,94,89,False,True,False,False,False
2024-06-22,Deluxe,RO,761231.2898550725,0.7528089887640449,67,2,3,94,89,False,True,False,False,False
2024-06-22,Executive Suite,RB,1896862.3717948718,0.7528089887640449,67,2,3,94,89,False,True,False,False,False
2024-06-22,Suite,RB,1166671.0,0.7528089887640449,67,2,3,94,89,False,True,False,False,False
2024-06-23,Deluxe,RB,859223.5019379846,0.6373626373626373,58,0,3,94,91,False,True,False,False,False
2024-06-23,Deluxe,RO,737724.762962963,0.6373626373626373,58,0,3,94,91,False,True,False,False,False
2024-06-23,Executive Suite,RB,1522974.8461538462,0.6373626373626373,58,0,3,94,91,False,True,False,False,False
2024-06-23,Suite,RB,1166671.0,0.6373626373626373,58,0,3,94,91,False,True,False,False,False
2024-06-24,Deluxe,RB,874653.9496527779,0.6923076923076923,63,0,3,94,91,False,False,False,False,False
2024-06-24,Deluxe,RO,717154.746031746,0.6923076923076923,63,0,3,94,91,False,False,False,False,False
2024-06-24,Executive Suite,RB,1353718.5576923077,0.6923076923076923,63,0,3,94,91,False,False,False,False,False
2024-06-24,Suite,RB,1166671.0,0.6923076923076923,63,0,3,94,91,False,False,False,False,False
2024-06-25,Deluxe,RB,873923.9476190477,0.75,69,0,2,94,92,False,False,False,False,False
2024-06-25,Deluxe,RO,716274.8703703703,0.75,69,0,2,94,92,False,False,False,False,False
2024-06-25,Executive Suite,RB,1600894.8461538462,0.75,69,0,2,94,92,False,False,False,False,False
2024-06-25,Suite,RB,1166671.0,0.75,69,0,2,94,92,False,False,False,False,False
2024-06-26,Deluxe,RB,845704.7594202899,0.8804347826086957,81,2,0,94,92,False,False,False,False,False
2024-06-26,Deluxe,RO,719406.049382716,0.8804347826086957,81,2,0,94,92,False,False,False,False,False
2024-06-26,Executive Suite,RB,1733979.0384615383,0.8804347826086957,81,2,0,94,92,False,False,False,False,False
2024-06-26,Family Suite,RB,5229000.0,0.8804347826086957,81,2,0,94,92,False,False,False,False,False
2024-06-26,Suite,RB,1166671.0,0.8804347826086957,81,2,0,94,92,False,False,False,False,False
2024-06-27,Deluxe,RB,880992.362037037,0.8829787234042553,83,0,0,94,94,False,False,False,False,False
2024-06-27,Deluxe,RO,772281.049382716,0.8829787234042553,83,0,0,94,94,False,False,False,False,False
2024-06-27,Executive Suite,RB,1740072.2307692308,0.8829787234042553,83,0,0,94,94,False,False,False,False,False
2024-06-27,Family Suite,RB,5229000.0,0.8829787234042553,83,0,0,94,94,False,False,False,False,False
2024-06-27,Suite,RB,1166671.0,0.8829787234042553,83,0,0,94,94,False,False,False,False,False
2024-06-28,Deluxe,RB,857111.8366197182,0.9456521739130435,87,2,0,94,92,False,False,False,False,True
2024-06-28,Deluxe,RO,727681.2444444444,0.9456521739130435,87,2,0,94,92,False,False,False,False,True
2024-06-28,Executive Suite,RB,1963099.048076923,0.9456521739130435,87,2,0,94,92,False,False,False,False,True
2024-06-28,Family Suite,RB,6000000.0,0.9456521739130435,87,2,0,94,92,False,False,False,False,True
2024-06-28,Suite,RB,1166671.0,0.9456521739130435,87,2,0,94,92,False,False,False,False,True
2024-06-29,Deluxe,RB,818582.6421296296,1.0,92,1,1,94,92,False,True,False,False,True
2024-06-29,Deluxe,RO,677245.7676767677,1.0,92,1,1,94,92,False,True,False,False,True
2024-06-29,Executive Suite,RB,2007229.2384615385,1.0,92,1,1,94,92,False,True,False,False,True
2024-06-29,Executive Suite,RO,1200000.0,1.0,92,1,1,94,92,False,True,False,False,True
2024-06-29,Family Suite,RB,5500000.0,1.0,92,1,1,94,92,False,True,False,False,True
2024-06-29,Suite,RB,1166671.0,1.0,92,1,1,94,92,False,True,False,False,True
2024-06-30,Deluxe,RB,828227.2486772486,0.8387096774193549,78,0,1,94,93,False,True,False,False,True
2024-06-30,Deluxe,RO,922119.7160493827,0.8387096774193549,78,0,1,94,93,False,True,False,False,True
2024-06-30,Executive Suite,RB,1814970.3406593406,0.8387096774193549,78,0,1,94,93,False,True,False,False,True
2024-06-30,Family Suite,RB,5500000.0,0.8387096774193549,78,0,1,94,93,False,True,False,False,True
2024-06-30,Suite,RB,1166671.0,0.8387096774193549,78,0,1,94,93,False,True,False,False,True
2024-07-01,Deluxe,RB,815454.198275862,0.7849462365591398,73,0,1,94,93,False,False,False,False,True
2024-07-01,Deluxe,RO,892944.9494949494,0.7849462365591398,73,0,1,94,93,False,False,False,False,True
2024-07-01,Executive Suite,RB,1832278.8974358973,0.7849462365591398,73,0,1,94,93,False,False,False,False,True
2024-07-01,Executive Suite,RO,2300000.0,0.7849462365591398,73,0,1,94,93,False,False,False,False,True
2024-07-01,Suite,RB,1166671.0,0.7849462365591398,73,0,1,94,93,False,False,False,False,True
2024-07-02,Deluxe,RB,924080.6575520834,0.9130434782608695,84,0,2,94,92,False,False,False,False,True
2024-07-02,Deluxe,RO,966117.3407407408,0.9130434782608695,84,0,2,94,92,False,False,False,False,True
2024-07-02,Executive Suite,RB,1965077.173076923,0.9130434782608695,84,0,2,94,92,False,False,False,False,True
2024-07-02,Executive Suite,RO,2300000.0,0.9130434782608695,84,0,2,94,92,False,False,False,False,True
2024-07-02,Suite,RB,1166671.0,0.9130434782608695,84,0,2,94,92,False,False,False,False,True
2024-07-03,Deluxe,RB,958411.9950980392,0.9230769230769231,84,1,2,94,91,False,False,False,False,True
2024-07-03,Deluxe,RO,926216.0854700855,0.9230769230769231,84,1,2,94,91,False,False,False,False,True
2024-07-03,Executive Suite,RB,1973543.298076923,0.9230769230769231,84,1,2,94,91,False,False,False,False,True
2024-07-03,Suite,RB,1166671.0,0.9230769230769231,84,1,2,94,91,False,False,False,False,True
2024-07-04,Deluxe,RB,912767.5785818713,0.9239130434782609,85,1,1,94,92,False,False,False,False,True
2024-07-04,Deluxe,RO,765381.8141414142,0.9239130434782609,85,1,1,94,92,False,False,False,False,True
2024-07-04,Executive Suite,RB,1931173.264957265,0.9239130434782609,85,1,1,94,92,False,False,False,False,True
2024-07-04,Family Suite,RB,5229000.0,0.9239130434782609,85,1,1,94,92,False,False,False,False,True
2024-07-04,Suite,RB,1166671.0,0.9239130434782609,85,1,1,94,92,False,False,False,False,True
2024-07-05,Deluxe,RB,936491.1474056604,0.9010989010989011,82,2,1,94,91,False,False,False,False,True
2024-07-05,Deluxe,RO,758982.6376068376,0.9010989010989011,82,2,1,94,91,False,False,False,False,True
2024-07-05,Executive Suite,RB,1848057.4835164833,0.9010989010989011,82,2,1,94,91,False,False,False,False,True
2024-07-05,Family Suite,RB,5229000.0,0.9010989010989011,82,2,1,94,91,False,False,False,False,True
2024-07-05,Suite,RB,1577780.6666666667,0.9010989010989011,82,2,1,94,91,False,False,False,False,True
2024-07-06,Deluxe,RB,911837.6140536723,0.9893617021276596,93,0,0,94,94,False,True,False,False,True
2024-07-06,Deluxe,RO,805215.4658436214,0.9893617021276596,93,0,0,94,94,False,True,False,False,True
2024-07-06,Executive Suite,RB,2117189.3986013983,0.9893617021276596,93,0,0,94,94,False,True,False,False,True
2024-07-06,Family Suite,RB,5229000.0,0.9893617021276596,93,0,0,94,94,False,True,False,False,True
2024-07-06,Suite,RB,1166671.0,0.9893617021276596,93,0,0,94,94,False,True,False,False,True
2024-07-07,Deluxe,RB,862903.4179421768,0.8817204301075269,82,0,1,94,93,True,True,False,False,True
2024-07-07,Deluxe,RO,819046.0888888888,0.8817204301075269,82,0,1,94,93,True,True,False,False,True
2024-07-07,Executive Suite,RB,1740816.6769230769,0.8817204301075269,82,0,1,94,93,True,True,False,False,True
2024-07-07,Family Suite,RB,5229000.0,0.8817204301075269,82,0,1,94,93,True,True,False,False,True
2024-07-07,Suite,RB,1166671.0,0.8817204301075269,82,0,1,94,93,True,True,False,False,True
2024-07-08,Deluxe,RB,886429.3222222222,0.8494623655913979,79,0,1,94,93,False,False,False,False,True
2024-07-08,Deluxe,RO,719803.4444444444,0.8494623655913979,79,0,1,94,93,False,False,False,False,True
2024-07-08,Executive Suite,RB,1719586.128205128,0.8494623655913979,79,0,1,94,93,False,False,False,False,True
2024-07-08,Suite,RB,1129032.2580645161,0.8494623655913979,79,0,1,94,93,False,False,False,False,True
2024-07-09,Deluxe,RB,867477.9312757201,0.8913043478260869,82,1,1,94,92,False,False,False,False,True
2024-07-09,Deluxe,RO,633135.4275132274,0.8913043478260869,82,1,1,94,92,False,False,False,False,True
2024-07-09,Executive Suite,RB,1991022.2307692308,0.8913043478260869,82,1,1,94,92,False,False,False,False,True
2024-07-09,Family Suite,RB,4500000.0,0.8913043478260869,82,1,1,94,92,False,False,False,False,True
2024-07-09,Suite,RB,1129032.2580645161,0.8913043478260869,82,1,1,94,92,False,False,False,False,True
2024-07-10,Deluxe,RB,868325.8931313131,0.9148936170212766,86,0,0,94,94,False,False,False,False,True
2024-07-10,Deluxe,RO,686267.5703703703,0.9148936170212766,86,0,0,94,94,False,False,False,False,True
2024-07-10,Executive Suite,RB,2036116.673076923,0.9148936170212766,86,0,0,94,94,False,False,False,False,True
2024-07-10,Executive Suite,RO,2300000.0,0.9148936170212766,86,0,0,94,94,False,False,False,False,True
2024-07-10,Family Suite,RB,4500000.0,0.9148936170212766,86,0,0,94,94,False,False,False,False,True
2024-07-10,Suite,RB,1129032.2580645161,0.9148936170212766,86,0,0,94,94,False,False,False,False,True
2024-07-11,Deluxe,RB,880899.0349206349,0.9139784946236559,85,1,0,94,93,False,False,False,False,True
2024-07-11,Deluxe,RO,750309.4488888888,0.9139784946236559,85,1,0,94,93,False,False,False,False,True
2024-07-11,Executive Suite,RB,1996590.4835164833,0.9139784946236559,85,1,0,94,93,False,False,False,False,True
2024-07-11,Executive Suite,RO,2300000.0,0.9139784946236559,85,1,0,94,93,False,False,False,False,True
2024-07-11,Suite,RB,1129032.2580645161,0.9139784946236559,85,1,0,94,93,False,False,False,False,True
2024-07-12,Deluxe,RB,853293.0285403051,0.8494623655913979,79,1,0,94,93,False,False,False,False,True
2024-07-12,Deluxe,RO,762369.617989418,0.8494623655913979,79,1,0,94,93,False,False,False,False,True
2024-07-12,Executive Suite,RB,1761651.048076923,0.8494623655913979,79,1,0,94,93,False,False,False,False,True
2024-07-12,Suite,RB,1129016.129032258,0.8494623655913979,79,1,0,94,93,False,False,False,False,True
2024-07-13,Deluxe,RB,821804.0295508275,0.8172043010752689,76,1,0,94,93,False,True,False,False,True
2024-07-13,Deluxe,RO,730485.5217391305,0.8172043010752689,76,1,0,94,93,False,True,False,False,True
2024-07-13,Executive Suite,RB,1382641.6769230769,0.8172043010752689,76,1,0,94,93,False,True,False,False,True
2024-07-13,Family Suite,RB,4298985.0,0.8172043010752689,76,1,0,94,93,False,True,False,False,True
2024-07-13,Suite,RB,1129016.129032258,0.8172043010752689,76,1,0,94,93,False,True,False,False,True
2024-07-14,Deluxe,RB,764768.6805555556,0.5806451612903226,54,1,0,94,93,False,True,False,False,True
2024-07-14,Deluxe,RO,663000.5343915344,0.5806451612903226,54,1,0,94,93,False,True,False,False,True
2024-07-14,Executive Suite,RB,1554744.054945055,0.5806451612903226,54,1,0,94,93,False,True,False,False,True
2024-07-14,Suite,RB,1129016.129032258,0.5806451612903226,54,1,0,94,93,False,True,False,False,True
2024-07-15,Deluxe,RB,773940.3404392764,0.8131868131868132,74,3,0,94,91,False,False,False,False,False
2024-07-15,Deluxe,RO,675867.7950310559,0.8131868131868132,74,3,0,94,91,False,False,False,False,False
2024-07-15,Executive Suite,RB,1906234.3814102565,0.8131868131868132,74,3,0,94,91,False,False,False,False,False
2024-07-15,Suite,RB,1129016.129032258,0.8131868131868132,74,3,0,94,91,False,False,False,False,False
2024-07-16,Deluxe,RB,826350.2066395665,0.7391304347826086,68,1,1,94,92,False,False,False,False,False
2024-07-16,Deluxe,RO,705017.099378882,0.7391304347826086,68,1,1,94,92,False,False,False,False,False
2024-07-16,Executive Suite,RB,1816475.0102564103,0.7391304347826086,68,1,1,94,92,False,False,False,False,False
2024-07-16,Suite,RB,1129016.129032258,0.7391304347826086,68,1,1,94,92,False,False,False,False,False
2024-07-17,Deluxe,RB,862850.3640350878,0.8681318681318682,79,2,1,94,91,False,False,False,False,False
2024-07-17,Deluxe,RO,735232.6476190476,0.8681318681318682,79,2,1,94,91,False,False,False,False,False
2024-07-17,Executive Suite,RB,1711035.0102564103,0.8681318681318682,79,2,1,94,91,False,False,False,False,False
2024-07-17,Suite,RB,1129016.129032258,0.8681318681318682,79,2,1,94,91,False,False,False,False,False
2024-07-18,Deluxe,RB,899699.1026785715,0.9130434782608695,84,2,0,94,92,False,False,False,False,False
2024-07-18,Deluxe,RO,703643.8372294373,0.9130434782608695,84,2,0,94,92,False,False,False,False,False
2024-07-18,Executive Suite,RB,1866973.8644688646,0.9130434782608695,84,2,0,94,92,False,False,False,False,False
2024-07-18,Suite,RB,1129016.129032258,0.9130434782608695,84,2,0,94,92,False,False,False,False,False
2024-07-19,Deluxe,RB,861137.6428571428,0.7956989247311828,74,1,0,94,93,False,False,False,False,False
2024-07-19,Deluxe,RO,731646.3716269842,0.7956989247311828,74,1,0,94,93,False,False,False,False,False
2024-07-19,Executive Suite,RB,1821163.4102564105,0.7956989247311828,74,1,0,94,93,False,False,False,False,False
2024-07-19,Suite,RB,1129016.129032258,0.7956989247311828,74,1,0,94,93,False,False,False,False,False
2024-07-20,Deluxe,RB,895328.8652482269,0.7741935483870968,72,1,0,94,93,False,True,False,False,False
2024-07-20,Deluxe,RO,689086.1959523809,0.7741935483870968,72,1,0,94,93,False,True,False,False,False
2024-07-20,Executive Suite,RB,1764462.5085470087,0.7741935483870968,72,1,0,94,93,False,True,False,False,False
2024-07-20,Suite,RB,1129016.129032258,0.7741935483870968,72,1,0,94,93,False,True,False,False,False
2024-07-21,Deluxe,RB,819041.3859649124,0.43010752688172044,40,1,0,94,93,False,True,False,False,False
2024-07-21,Deluxe,RO,665326.8411764706,0.43010752688172044,40,1,0,94,93,False,True,False,False,False
2024-07-21,Executive Suite,RB,1484125.017094017,0.43010752688172044,40,1,0,94,93,False,True,False,False,False
2024-07-21,Suite,RB,1129016.129032258,0.43010752688172044,40,1,0,94,93,False,True,False,False,False
2024-07-22,Deluxe,RB,779481.0144927535,0.5161290322580645,48,1,0,94,93,False,False,False,False,False
2024-07-22,Deluxe,RO,634074.4447368421,0.5161290322580645,48,1,0,94,93,False,False,False,False,False
2024-07-22,Executive Suite,RB,1592655.01025641,0.5161290322580645,48,1,0,94,93,False,False,False,False,False
2024-07-22,Suite,RB,1129016.129032258,0.5161290322580645,48,1,0,94,93,False,False,False,False,False
2024-07-23,Deluxe,RB,803016.6333333333,0.8064516129032258,75,1,0,94,93,False,False,False,False,False
2024-07-23,Deluxe,RO,721554.3476190476,0.8064516129032258,75,1,0,94,93,False,False,False,False,False
2024-07-23,Executive Suite,RB,1621162.5085470087,0.8064516129032258,75,1,0,94,93,False,False,False,False,False
2024-07-23,Suite,RB,1129016.129032258,0.8064516129032258,75,1,0,94,93,False,False,False,False,False
2024-07-24,Deluxe,RB,838963.1622807018,0.7526881720430108,70,1,0,94,93,False,False,True,False,False
2024-07-24,Deluxe,RO,733864.7205128205,0.7526881720430108,70,1,0,94,93,False,False,True,False,False
2024-07-24,Executive Suite,RB,1514082.1501831503,0.7526881720430108,70,1,0,94,93,False,False,True,False,False
2024-07-24,Suite,RB,1129016.129032258,0.7526881720430108,70,1,0,94,93,False,False,True,False,False
2024-07-25,Deluxe,RB,943527.0095238095,0.8387096774193549,78,1,0,94,93,False,False,True,False,False
2024-07-25,Deluxe,RO,742583.2240740741,0.8387096774193549,78,1,0,94,93,False,False,True,False,False
2024-07-25,Executive Suite,RB,1839634.3814102565,0.8387096774193549,78,1,0,94,93,False,False,True,False,False
2024-07-25,Suite,RB,1129016.129032258,0.8387096774193549,78,1,0,94,93,False,False,True,False,False
2024-07-26,Deluxe,RB,956497.5212765958,0.9354838709677419,87,1,0,94,93,False,False,False,False,False
2024-07-26,Deluxe,RO,761047.6123655915,0.9354838709677419,87,1,0,94,93,False,False,False,False,False
2024-07-26,Executive Suite,RB,1848286.116809117,0.9354838709677419,87,1,0,94,93,False,False,False,False,False
2024-07-26,Suite,RB,1129016.129032258,0.9354838709677419,87,1,0,94,93,False,False,False,False,False
2024-07-27,Deluxe,RB,914466.2502587992,0.9354838709677419,87,1,0,94,93,False,True,False,False,False
2024-07-27,Deluxe,RO,765050.5404040404,0.9354838709677419,87,1,0,94,93,False,True,False,False,False
2024-07-27,Executive Suite,RB,1801783.2325268816,0.9354838709677419,87,1,0,94,93,False,True,False,False,False
2024-07-27,Suite,RB,1129016.129032258,0.9354838709677419,87,1,0,94,93,False,True,False,False,False
2024-07-28,Deluxe,RB,835199.1215728716,0.6888888888888889,62,4,0,94,90,False,True,False,False,False
2024-07-28,Deluxe,RO,670785.5037878788,0.6888888888888889,62,4,0,94,90,False,True,False,False,False
2024-07-28,Executive Suite,RB,1794094.3100358422,0.6888888888888889,62,4,0,94,90,False,True,False,False,False
2024-07-28,Suite,RB,1129016.129032258,0.6888888888888889,62,4,0,94,90,False,True,False,False,False
2024-07-29,Deluxe,RB,780727.1987264673,0.7555555555555555,68,4,0,94,90,False,False,False,False,False
2024-07-29,Deluxe,RO,685602.5577380953,0.7555555555555555,68,4,0,94,90,False,False,False,False,False
2024-07-29,Executive Suite,RB,1493953.9650537635,0.7555555555555555,68,4,0,94,90,False,False,False,False,False
2024-07-29,Suite,RB,1129016.129032258,0.7555555555555555,68,4,0,94,90,False,False,False,False,False
2024-07-30,Deluxe,RB,759952.9933947773,0.6555555555555556,59,4,0,94,90,False,False,False,False,False
2024-07-30,Deluxe,RO,687837.1575001669,0.6555555555555556,59,4,0,94,90,False,False,False,False,False
2024-07-30,Executive Suite,RB,1493953.9650537635,0.6555555555555556,59,4,0,94,90,False,False,False,False,False
2024-07-30,Suite,RB,1129016.129032258,0.6555555555555556,59,4,0,94,90,False,False,False,False,False
2024-07-31,Deluxe,RB,800554.9223938223,0.6914893617021277,65,0,0,94,94,False,False,False,False,False
2024-07-31,Deluxe,RO,693025.5676043266,0.6914893617021277,65,0,0,94,94,False,False,False,False,False
2024-07-31,Executive Suite,RB,1408605.2867383512,0.6914893617021277,65,0,0,94,94,False,False,False,False,False
2024-07-31,Suite,RB,1129016.129032258,0.6914893617021277,65,0,0,94,94,False,False,False,False,False
2024-08-01,Deluxe,RB,800507.7332199545,0.723404255319149,68,0,0,94,94,False,False,False,False,False
2024-08-01,Deluxe,RO,692661.910595421,0.723404255319149,68,0,0,94,94,False,False,False,False,False
2024-08-01,Executive Suite,RB,1631453.9650537635,0.723404255319149,68,0,0,94,94,False,False,False,False,False
2024-08-01,Suite,RB,1129016.129032258,0.723404255319149,68,0,0,94,94,False,False,False,False,False
2024-08-02,Deluxe,RB,841087.7757852077,0.7127659574468085,67,0,0,94,94,False,False,False,False,False
2024-08-02,Deluxe,RO,629199.7602086534,0.7127659574468085,67,0,0,94,94,False,False,False,False,False
2024-08-02,Executive Suite,RB,1834773.694316436,0.7127659574468085,67,0,0,94,94,False,False,False,False,False
2024-08-02,Suite,RB,1652677.4193548386,0.7127659574468085,67,0,0,94,94,False,False,False,False,False
2024-08-03,Deluxe,RB,897497.1421568627,0.6914893617021277,65,0,0,94,94,False,True,False,False,False
2024-08-03,Deluxe,RO,671010.1647465437,0.6914893617021277,65,0,0,94,94,False,True,False,False,False
2024-08-03,Executive Suite,RB,1758702.2657450077,0.6914893617021277,65,0,0,94,94,False,True,False,False,False
2024-08-03,Suite,RB,1652677.4193548386,0.6914893617021277,65,0,0,94,94,False,True,False,False,False
2024-08-04,Deluxe,RB,837864.6166666667,0.5543478260869565,51,0,2,94,92,False,True,False,False,False
2024-08-04,Deluxe,RO,648360.6248811352,0.5543478260869565,51,0,2,94,92,False,True,False,False,False
2024-08-04,Executive Suite,RB,1465303.9650537635,0.5543478260869565,51,0,2,94,92,False,True,False,False,False
2024-08-04,Suite,RB,1129016.129032258,0.5543478260869565,51,0,2,94,92,False,True,False,False,False
2024-08-05,Deluxe,RB,804801.024074074,0.4673913043478261,43,0,2,94,92,False,False,False,False,False
2024-08-05,Deluxe,RO,614840.558422939,0.4673913043478261,43,0,2,94,92,False,False,False,False,False
2024-08-05,Executive Suite,RB,1339538.6200716847,0.4673913043478261,43,0,2,94,92,False,False,False,False,False
2024-08-05,Suite,RB,1129016.129032258,0.4673913043478261,43,0,2,94,92,False,False,False,False,False
2024-08-06,Deluxe,RB,765235.4386363636,0.41304347826086957,38,0,2,94,92,False,False,False,False,False
2024-08-06,Deluxe,RO,608020.7910068426,0.41304347826086957,38,0,2,94,92,False,False,False,False,False
2024-08-06,Executive Suite,RB,1365725.7150537635,0.41304347826086957,38,0,2,94,92,False,False,False,False,False
2024-08-06,Suite,RB,1129016.129032258,0.41304347826086957,38,0,2,94,92,False,False,False,False,False
2024-08-07,Deluxe,RB,754762.9962962962,0.5384615384615384,49,1,2,94,91,False,False,False,False,False
2024-08-07,Deluxe,RO,640973.7886088709,0.5384615384615384,49,1,2,94,91,False,False,False,False,False
2024-08-07,Executive Suite,RB,1365725.7150537635,0.5384615384615384,49,1,2,94,91,False,False,False,False,False
2024-08-07,Suite,RB,1129016.129032258,0.5384615384615384,49,1,2,94,91,False,False,False,False,False
2024-08-08,Deluxe,RB,817657.1804878048,0.7078651685393258,63,2,3,94,89,False,False,False,False,False
2024-08-08,Deluxe,RO,649966.401267281,0.7078651685393258,63,2,3,94,89,False,False,False,False,False
2024-08-08,Executive Suite,RB,1665914.6433691755,0.7078651685393258,63,2,3,94,89,False,False,False,False,False
2024-08-08,Suite,RB,1129016.129032258,0.7078651685393258,63,2,3,94,89,False,False,False,False,False
2024-08-09,Deluxe,RB,852175.4978723404,0.7777777777777778,70,2,2,94,90,False,False,False,False,False
2024-08-09,Deluxe,RO,718903.7078494623,0.7777777777777778,70,2,2,94,90,False,False,False,False,False
2024-08-09,Executive Suite,RB,1695248.1720430106,0.7777777777777778,70,2,2,94,90,False,False,False,False,False
2024-08-09,Family Suite,RB,2100000.0,0.7777777777777778,70,2,2,94,90,False,False,False,False,False
2024-08-09,Suite,RB,1129016.129032258,0.7777777777777778,70,2,2,94,90,False,False,False,False,False
2024-08-10,Deluxe,RB,839765.6885964912,0.6956521739130435,64,0,2,94,92,False,True,False,False,False
2024-08-10,Deluxe,RO,746178.4009856632,0.6956521739130435,64,0,2,94,92,False,True,False,False,False
2024-08-10,Executive Suite,RB,1656448.1720430108,0.6956521739130435,64,0,2,94,92,False,True,False,False,False
2024-08-10,Family Suite,RB,2100000.0,0.6956521739130435,64,0,2,94,92,False,True,False,False,False
2024-08-10,Suite,RB,1129016.129032258,0.6956521739130435,64,0,2,94,92,False,True,False,False,False
2024-08-11,Deluxe,RB,776485.8589743589,0.3956043956043956,36,1,2,94,91,False,True,False,False,False
2024-08-11,Deluxe,RO,646382.002837515,0.3956043956043956,36,1,2,94,91,False,True,False,False,False
2024-08-11,Executive Suite,RB,1443938.6200716847,0.3956043956043956,36,1,2,94,91,False,True,False,False,False
2024-08-11,Suite,RB,1129016.129032258,0.3956043956043956,36,1,2,94,91,False,True,False,False,False
2024-08-12,Deluxe,RB,748227.6176470588,0.37777777777777777,34,1,3,94,90,False,False,False,False,False
2024-08-12,Deluxe,RO,613282.5423904053,0.37777777777777777,34,1,3,94,90,False,False,False,False,False
2024-08-12,Executive Suite,RB,1443935.4838709675,0.37777777777777777,34,1,3,94,90,False,False,False,False,False
2024-08-12,Suite,RB,1129032.2580645161,0.37777777777777777,34,1,3,94,90,False,False,False,False,False
2024-08-13,Deluxe,RB,761878.7435897435,0.45054945054945056,41,0,3,94,91,False,False,False,False,False
2024-08-13,Deluxe,RO,617035.5500977517,0.45054945054945056,41,0,3,94,91,False,False,False,False,False
2024-08-13,Executive Suite,RB,1443935.4838709675,0.45054945054945056,41,0,3,94,91,False,False,False,False,False
2024-08-13,Suite,RB,1129032.2580645161,0.45054945054945056,41,0,3,94,91,False,False,False,False,False
2024-08-14,Deluxe,RB,753966.3888888889,0.5494505494505495,50,0,3,94,91,False,False,False,False,False
