Date,Is_NationalHoliday,Is_Weekend,Is_Event,Is_SchoolHoliday,Is_Fasting,Is_Bridge,Is_Holiday,Holiday_Duration,Days_of_Holiday,Distance_to_Holiday,Day_of_Week,Day_of_Month,Month,Year,Occupancy Rate,Room Type,Arrangement,ARR_pred
2025-11-20,False,False,False,False,False,False,False,0,0,35,3,20,11,2025,0.8484415899464868,Family Suite,RO,3915655.534808532
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Deluxe,RB,853759.2604159852
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Deluxe,RO,672239.8156378376
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Executive Suite,RB,1901136.7809691885
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Suite,RB,1694217.6849255639
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Family Suite,RB,5390386.385865079
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Executive Suite,RO,1865401.938150785
2025-11-21,False,False,False,False,False,False,False,0,0,34,4,21,11,2025,0.8497719345096527,Family Suite,RO,3927247.2481418657
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Deluxe,RB,860982.0167031623
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Deluxe,RO,664550.1206435545
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Executive Suite,RB,1901429.5362205955
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Suite,RB,1719540.5921463296
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Family Suite,RB,5357032.033960316
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Executive Suite,RO,1877372.1616298603
2025-11-22,False,True,False,False,False,False,False,0,0,33,5,22,11,2025,0.8470881698458266,Family Suite,RO,3895016.889391865
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Deluxe,RB,793406.8250445701
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Deluxe,RO,659910.7312863476
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Executive Suite,RB,1760564.8221372103
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Suite,RB,1669809.221949012
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Family Suite,RB,5018168.4126339285
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Executive Suite,RO,1754408.704240127
2025-11-23,False,True,False,False,False,False,False,0,0,32,6,23,11,2025,0.519611926820053,Family Suite,RO,3668830.020997024
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Deluxe,RB,790542.0026246619
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Deluxe,RO,662352.7576772907
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Executive Suite,RB,1711793.9223366866
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Suite,RB,1520307.536326541
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Family Suite,RB,5058966.624395833
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Executive Suite,RO,1708689.2490347787
2025-11-24,False,False,False,False,False,False,False,0,0,31,0,24,11,2025,0.5141660084898109,Family Suite,RO,3682579.8651845246
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Deluxe,RB,810959.4412549586
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Deluxe,RO,668036.304699959
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Executive Suite,RB,1743203.16454458
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Suite,RB,1537655.1573463627
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Family Suite,RB,5005907.158645834
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Executive Suite,RO,1731405.728092958
2025-11-25,False,False,False,False,False,False,False,0,0,30,1,25,11,2025,0.5408214783723563,Family Suite,RO,3652217.5502678584
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Deluxe,RB,840195.8502784221
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Deluxe,RO,674450.2968701571
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Executive Suite,RB,1857360.3638618183
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Suite,RB,1484662.4946382649
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Family Suite,RB,4794528.230535715
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Executive Suite,RO,1794383.3886838057
2025-11-26,False,False,False,False,False,False,False,0,0,29,2,26,11,2025,0.7114142941996363,Family Suite,RO,3526272.3330505956
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Deluxe,RB,845884.0741928054
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Deluxe,RO,686928.9319968965
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Executive Suite,RB,1923056.9863586363
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Suite,RB,1742032.5199143076
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Family Suite,RB,4835805.077862104
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Executive Suite,RO,1771257.2363242486
2025-11-27,False,False,False,False,False,False,False,0,0,28,3,27,11,2025,0.7811386423973251,Family Suite,RO,3567828.516622024
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Deluxe,RB,857661.4329401092
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Deluxe,RO,696883.6772505721
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Executive Suite,RB,1914698.5825767557
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Suite,RB,1840015.308722643
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Family Suite,RB,4892466.61296131
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Executive Suite,RO,1791296.4037203598
2025-11-28,False,False,False,False,False,False,False,0,0,27,4,28,11,2025,0.7646432829434612,Family Suite,RO,3610239.230401786
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Deluxe,RB,874503.393544013
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Deluxe,RO,703770.7213407508
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Executive Suite,RB,1923390.1087792711
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Suite,RB,1921620.2255282851
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Family Suite,RB,5129975.550431547
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Executive Suite,RO,1809813.4742714849
2025-11-29,False,True,False,False,False,False,False,0,0,26,5,29,11,2025,0.7698754326389899,Family Suite,RO,3751813.66108631
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Deluxe,RB,782088.7199701652
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Deluxe,RO,673872.1341112332
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Executive Suite,RB,1676304.9687965938
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Suite,RB,1642575.997819036
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Family Suite,RB,5322245.838601191
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Executive Suite,RO,1678063.8709149929
2025-11-30,False,True,False,False,False,False,False,0,0,25,6,30,11,2025,0.4817271675379682,Family Suite,RO,3857497.9935863097
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Deluxe,RB,803961.2279443576
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Deluxe,RO,715775.8909379942
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Executive Suite,RB,1629923.1177854347
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Suite,RB,1564851.1854591155
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Family Suite,RB,5304158.106831349
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Executive Suite,RO,1629498.5983388135
2025-12-01,False,False,False,False,False,False,False,0,0,24,0,1,12,2025,0.5668756598355607,Family Suite,RO,3884933.1630565478
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Deluxe,RB,790228.1745860147
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Deluxe,RO,721843.0335183495
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Executive Suite,RB,1693099.3213791377
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Suite,RB,1568968.881120352
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Family Suite,RB,5185463.144816469
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Executive Suite,RO,1673413.9437962389
2025-12-02,False,False,False,False,False,False,False,0,0,23,1,2,12,2025,0.640817350014111,Family Suite,RO,3787059.697708334
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Deluxe,RB,834184.7167445503
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Deluxe,RO,733009.0867254478
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Executive Suite,RB,1624094.9531129894
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Suite,RB,2197415.991836218
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Family Suite,RB,5052312.032277779
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Executive Suite,RO,1598361.8918708693
2025-12-03,False,False,False,False,False,False,False,0,0,22,2,3,12,2025,0.7405383014009169,Family Suite,RO,3721665.979083333
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Deluxe,RB,848776.6299515897
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Deluxe,RO,753123.076802249
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Executive Suite,RB,1784474.9587247204
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Suite,RB,2433984.320276629
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Family Suite,RB,5520136.027336311
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Executive Suite,RO,1755813.4196357983
2025-12-04,False,False,False,False,False,False,False,0,0,21,3,4,12,2025,0.7965411034803066,Family Suite,RO,4008823.734787698
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Deluxe,RB,866169.6169607149
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Deluxe,RO,746840.2442692746
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Executive Suite,RB,1873237.5830477234
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Suite,RB,2473084.7910065795
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Family Suite,RB,5514370.762301588
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Executive Suite,RO,1854452.2612031635
2025-12-05,False,False,False,False,False,False,False,0,0,20,4,5,12,2025,0.7959225314860555,Family Suite,RO,4013051.6743710316
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Deluxe,RB,871604.4544818286
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Deluxe,RO,742632.0956099076
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Executive Suite,RB,1897857.668449551
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Suite,RB,2464177.6171754966
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Family Suite,RB,5455055.713804564
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Executive Suite,RO,1878914.7616883712
2025-12-06,False,True,False,False,False,False,False,0,0,19,5,6,12,2025,0.8018055804673662,Family Suite,RO,3984596.3855168656
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Deluxe,RB,809957.0349199703
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Deluxe,RO,713849.9256428439
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Executive Suite,RB,1655871.5242894301
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Suite,RB,1741633.3800869794
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Family Suite,RB,5089930.309412698
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Executive Suite,RO,1638459.5543173095
2025-12-07,False,True,False,False,False,False,False,0,0,18,6,7,12,2025,0.5940325888581288,Family Suite,RO,3765297.7912232154
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Deluxe,RB,816851.9266536906
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Deluxe,RO,734162.911921583
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Executive Suite,RB,1621147.975971061
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Suite,RB,1616216.9651469672
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Family Suite,RB,5031006.235966271
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Executive Suite,RO,1604095.9635749287
2025-12-08,False,False,False,False,False,False,False,0,0,17,0,8,12,2025,0.6580887396014735,Family Suite,RO,3727730.1494136904
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Deluxe,RB,839307.8028401214
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Deluxe,RO,727467.3820942942
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Executive Suite,RB,1643372.7555055511
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Suite,RB,1762900.4988070747
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Family Suite,RB,4975263.305240079
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Executive Suite,RO,1619151.9418444706
2025-12-09,False,False,False,False,False,False,False,0,0,16,1,9,12,2025,0.7193435975527136,Family Suite,RO,3706865.9601458334
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Deluxe,RB,855496.4934354303
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Deluxe,RO,754470.4444586638
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Executive Suite,RB,1670063.077128624
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Suite,RB,2223089.379154122
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Family Suite,RB,4923693.278918649
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Executive Suite,RO,1635179.7554383639
2025-12-10,False,False,False,False,False,False,False,0,0,15,2,10,12,2025,0.7542630192336296,Family Suite,RO,3676265.6334672617
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Deluxe,RB,874052.8190271946
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Deluxe,RO,733769.9858984358
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Executive Suite,RB,1797584.2372497744
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Suite,RB,2351399.404935282
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Family Suite,RB,5613817.844191469
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Executive Suite,RO,1772710.2247194955
2025-12-11,False,False,False,False,False,False,False,0,0,14,3,11,12,2025,0.8035758645088852,Family Suite,RO,4093032.3406597227
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Deluxe,RB,896610.4416656301
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Deluxe,RO,720813.0409286977
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Executive Suite,RB,1869989.5423957857
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Suite,RB,2388431.08407452
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Family Suite,RB,5730547.608680556
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Executive Suite,RO,1853006.4757366113
2025-12-12,False,False,False,False,False,False,False,0,0,13,4,12,12,2025,0.817895671204837,Family Suite,RO,4170678.1032787696
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Deluxe,RB,893781.947894261
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Deluxe,RO,714567.1017525666
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Executive Suite,RB,1897590.9290036254
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Suite,RB,2335986.857017508
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Family Suite,RB,5661462.848204366
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Executive Suite,RO,1880534.6909889875
2025-12-13,False,True,False,False,False,False,False,0,0,12,5,13,12,2025,0.8149920216925556,Family Suite,RO,4112420.4917609133
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Deluxe,RB,818391.5134013534
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Deluxe,RO,720195.475976198
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Executive Suite,RB,1612411.7451150925
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Suite,RB,1710986.6937661183
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Family Suite,RB,5322224.575312501
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Executive Suite,RO,1644266.6440774917
2025-12-14,False,True,False,False,False,False,False,0,0,11,6,14,12,2025,0.5629053609900126,Family Suite,RO,3885152.542113096
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Deluxe,RB,834505.1901258924
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Deluxe,RO,730541.7084168857
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Executive Suite,RB,1664352.9044978872
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Suite,RB,1676679.9815799412
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Family Suite,RB,5239580.508619049
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Executive Suite,RO,1639690.9735264957
2025-12-15,False,False,False,False,False,False,False,0,0,10,0,15,12,2025,0.6693389802028805,Family Suite,RO,3858790.3371607154
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Deluxe,RB,862252.1902367389
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Deluxe,RO,724158.0503001256
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Executive Suite,RB,1732556.3143226462
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Suite,RB,2126584.445464018
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Family Suite,RB,5130871.843916667
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Executive Suite,RO,1687463.629741197
2025-12-16,False,False,False,False,False,False,False,0,0,9,1,16,12,2025,0.7354779691833769,Family Suite,RO,3813095.965818452
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Deluxe,RB,881879.2641946871
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Deluxe,RO,758205.7159984614
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Executive Suite,RB,1793463.3233444965
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Suite,RB,2221206.3295013686
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Family Suite,RB,5043267.0487069795
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Executive Suite,RO,1762835.4616479871
2025-12-17,False,False,False,False,False,False,False,0,0,8,2,17,12,2025,0.7697154505509738,Family Suite,RO,3755880.2645819806
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Deluxe,RB,897975.4942645787
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Deluxe,RO,733543.9810178787
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Executive Suite,RB,1873476.814231496
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Suite,RB,2225819.5441792845
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Family Suite,RB,5680750.4872252
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Executive Suite,RO,1839546.2206225381
2025-12-18,False,False,False,False,False,False,False,0,0,7,3,18,12,2025,0.7974615898872226,Family Suite,RO,4123122.907172619
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Deluxe,RB,902998.7114545549
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Deluxe,RO,725505.7162857498
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Executive Suite,RB,1959936.8389830994
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Suite,RB,2305841.136842618
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Family Suite,RB,5536125.1333154775
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Executive Suite,RO,1938716.5828147328
2025-12-19,False,False,False,False,False,False,False,0,0,6,4,19,12,2025,0.7855548826507136,Family Suite,RO,4031195.677589285
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Deluxe,RB,1253684.5533350722
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Deluxe,RO,710435.4815073401
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Executive Suite,RB,2492009.211988114
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Suite,RB,2844917.317116211
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Family Suite,RB,5725307.493898812
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Executive Suite,RO,2499593.9130815836
2025-12-20,False,True,False,True,False,False,False,0,0,5,5,20,12,2025,0.8730006074240955,Family Suite,RO,4132974.49702381
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Deluxe,RB,1072911.3323937978
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Deluxe,RO,694810.83969418
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Executive Suite,RB,1844787.9395379932
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Suite,RB,2143788.6533153476
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Family Suite,RB,5120202.106282738
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Executive Suite,RO,1821014.2793807061
2025-12-21,False,True,False,True,False,False,False,0,0,4,6,21,12,2025,0.6450111273516764,Family Suite,RO,3725302.705675596
2025-12-22,False,False,False,True,False,False,False,0,0,3,0,22,12,2025,0.7855914258384137,Deluxe,RB,1230621.3003574156
2025-12-22,False,False,False,True,False,False,False,0,0,3,0,22,12,2025,0.7855914258384137,Deluxe,RO,692156.7120461692
2025-12-22,False,False,False,True,False,False,False,0,0,3,0,22,12,2025,0.7855914258384137,Executive Suite,RB,2496827.817110288
2025-12-22,False,False,False,True,False,False,False,0,0,3,0,22,12,2025,0.7855914258384137,Suite,RB,2858800.396204369
